itemID,itemType,itemMarketName,medianPrice
176097796,Knife,★ Survival Knife | Safari Mesh (Minimal Wear),108.89
49766670,Knife,★ StatTrak™ Falchion Knife | Blue Steel (Field-Tested),129.37
49924760,Knife,★ StatTrak™ Falchion Knife | Safari Mesh (Battle-Scarred),125.0
1338270,Knife,★ Gut Knife | Stained (Minimal Wear),115.17
9750637,Knife,★ StatTrak™ Gut Knife | Safari Mesh (Field-Tested),90.45
29598679,Knife,★ Gut Knife | Ultraviolet (Well-Worn),115.97
68162683,Knife,★ StatTrak™ Shadow Daggers | Boreal Forest (Minimal Wear),85.19
9678528,Knife,★ StatTrak™ Gut Knife | Fade (Factory New),227.15
156209810,Knife,★ Flip Knife | Bright Water (Minimal Wear),234.08
49499274,Knife,★ StatTrak™ Falchion Knife | Boreal Forest (Field-Tested),106.01
9751897,Knife,★ StatTrak™ Huntsman Knife | Urban Masked (Field-Tested),110.14
1340576,Knife,★ Flip Knife | Forest DDPAT (Battle-Scarred),142.19
67149393,Knife,★ StatTrak™ Shadow Daggers | Safari Mesh (Field-Tested),81.47
9750433,Knife,★ StatTrak™ Flip Knife | Case Hardened (Minimal Wear),306.38
14992940,Knife,★ Butterfly Knife | Fade (Minimal Wear),
139778809,Knife,★ StatTrak™ Bowie Knife | Scorched (Field-Tested),110.62
9635180,Knife,★ Huntsman Knife | Blue Steel (Factory New),224.44
9862661,Knife,★ StatTrak™ Flip Knife | Blue Steel (Field-Tested),195.91
67137493,Knife,★ Shadow Daggers | Case Hardened (Battle-Scarred),139.62
156280275,Knife,★ Gut Knife | Lore (Factory New),331.66
9692761,Knife,★ StatTrak™ Gut Knife | Forest DDPAT (Field-Tested),87.44
67080183,Knife,★ Shadow Daggers | Night (Battle-Scarred),101.0
29738368,Knife,★ StatTrak™ Gut Knife | Tiger Tooth (Factory New),178.25
139833934,Knife,★ Bowie Knife | Boreal Forest (Battle-Scarred),101.47
29569290,Knife,★ StatTrak™ Gut Knife | Damascus Steel (Field-Tested),141.0
139873811,Knife,★ Bowie Knife | Slaughter (Field-Tested),264.0
1322265,Knife,★ Flip Knife | Scorched (Well-Worn),147.58
67096730,Knife,★ Shadow Daggers | Blue Steel (Battle-Scarred),87.09
29763120,Knife,★ Gut Knife | Ultraviolet (Battle-Scarred),112.23
15008082,Knife,★ StatTrak™ Butterfly Knife | Boreal Forest (Minimal Wear),849.02
1348285,Knife,★ Gut Knife | Night (Well-Worn),87.24
9684603,Knife,★ StatTrak™ Huntsman Knife | Forest DDPAT (Field-Tested),117.88
1333843,Knife,★ Gut Knife | Scorched (Minimal Wear),100.0
68465870,Knife,★ StatTrak™ Shadow Daggers | Slaughter (Minimal Wear),170.76
1338031,Knife,★ Flip Knife | Forest DDPAT (Minimal Wear),213.94
9697138,Knife,★ StatTrak™ Huntsman Knife | Slaughter (Factory New),435.41
49705375,Knife,★ Falchion Knife | Case Hardened (Factory New),254.37
156209808,Knife,★ Flip Knife | Autotronic (Field-Tested),392.12
139691730,Knife,★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),112.0
15095014,Knife,★ StatTrak™ Butterfly Knife | Blue Steel (Well-Worn),901.1
50767308,Knife,★ StatTrak™ Falchion Knife | Slaughter (Factory New),269.31
156117117,Knife,★ Gut Knife | Black Laminate (Field-Tested),170.89
15076647,Knife,★ StatTrak™ Butterfly Knife | Case Hardened (Field-Tested),1015.74
9858914,Knife,★ StatTrak™ Gut Knife | Urban Masked (Battle-Scarred),83.73
1322315,Knife,★ Flip Knife | Fade (Minimal Wear),707.17
9768286,Knife,★ StatTrak™ Flip Knife | Crimson Web (Field-Tested),323.75
9760590,Knife,★ StatTrak™ Flip Knife | Boreal Forest (Battle-Scarred),154.79
29854014,Knife,★ StatTrak™ Flip Knife | Damascus Steel (Factory New),254.89
139778813,Knife,★ Bowie Knife | Scorched (Battle-Scarred),122.85
156786678,Knife,★ StatTrak™ Flip Knife | Lore (Field-Tested),371.77
139763394,Knife,★ Bowie Knife | Safari Mesh (Minimal Wear),104.32
9672668,Knife,★ StatTrak™ Gut Knife | Scorched (Field-Tested),96.75
14969253,Knife,★ Butterfly Knife | Scorched (Minimal Wear),754.53
49949768,Knife,★ StatTrak™ Falchion Knife | Case Hardened (Minimal Wear),231.49
29482176,Knife,★ Flip Knife | Ultraviolet (Well-Worn),195.5
156200221,Knife,★ Gut Knife | Gamma Doppler (Minimal Wear),201.9
15162283,Knife,★ StatTrak™ Butterfly Knife | Case Hardened (Well-Worn),856.1
67546869,Knife,★ StatTrak™ Shadow Daggers | Blue Steel (Field-Tested),112.09
73973646,Knife,★ StatTrak™ Shadow Daggers | Crimson Web (Minimal Wear),250.26
49576388,Knife,★ Falchion Knife | Fade (Minimal Wear),266.12
139708390,Knife,★ Bowie Knife | Boreal Forest (Well-Worn),104.35
10060010,Knife,★ StatTrak™ Gut Knife | Stained (Battle-Scarred),97.0
29213033,Knife,★ Flip Knife | Ultraviolet (Battle-Scarred),160.75
73472299,Knife,★ StatTrak™ Shadow Daggers | Night (Minimal Wear),103.77
67523120,Knife,★ StatTrak™ Shadow Daggers | Forest DDPAT (Battle-Scarred),85.01
9678628,Knife,★ StatTrak™ Huntsman Knife | Stained (Field-Tested),128.96
9672627,Knife,★ StatTrak™ Gut Knife | Scorched (Well-Worn),83.58
1445117,Knife,★ Flip Knife | Safari Mesh (Well-Worn),141.52
30568305,Knife,★ StatTrak™ Flip Knife | Damascus Steel (Minimal Wear),200.18
49511759,Knife,★ StatTrak™ Falchion Knife | Scorched (Battle-Scarred),92.75
9671338,Knife,★ StatTrak™ Flip Knife | Night (Well-Worn),182.33
15962473,Knife,★ StatTrak™ Butterfly Knife | Boreal Forest (Battle-Scarred),700.0
9718806,Knife,★ StatTrak™ Gut Knife | Blue Steel (Factory New),157.48
139813599,Knife,★ StatTrak™ Bowie Knife | Boreal Forest (Field-Tested),120.62
67371172,Knife,★ StatTrak™ Shadow Daggers | Scorched (Battle-Scarred),97.85
17368647,Knife,★ Butterfly Knife | Blue Steel (Factory New),1371.15
9842346,Knife,★ StatTrak™ Flip Knife | Slaughter (Minimal Wear),360.59
10410130,Knife,★ StatTrak™ Huntsman Knife | Case Hardened (Minimal Wear),482.5
1358786,Knife,★ Flip Knife | Safari Mesh (Minimal Wear),176.7
9695499,Knife,★ StatTrak™ Gut Knife | Stained (Well-Worn),99.09
67747253,Knife,★ Shadow Daggers | Safari Mesh (Factory New),106.42
15120322,Knife,★ StatTrak™ Butterfly Knife | Night (Battle-Scarred),632.5
9992242,Knife,★ StatTrak™ Flip Knife | Night (Battle-Scarred),218.79
67506390,Knife,★ StatTrak™ Shadow Daggers | Night (Well-Worn),98.06
49625787,Knife,★ StatTrak™ Falchion Knife | Crimson Web (Battle-Scarred),129.95
9678612,Knife,★ StatTrak™ Gut Knife | Blue Steel (Field-Tested),118.35
10900379,Knife,★ StatTrak™ Huntsman Knife | Blue Steel (Minimal Wear),254.74
9661374,Knife,★ StatTrak™ Gut Knife | Boreal Forest (Well-Worn),111.4
30787824,Knife,★ StatTrak™ Flip Knife | Ultraviolet (Minimal Wear),283.73
140372904,Knife,★ StatTrak™ Bowie Knife | Fade (Factory New),464.85
9677958,Knife,★ StatTrak™ Gut Knife | Case Hardened (Field-Tested),186.33
9121050,Knife,★ Huntsman Knife | Case Hardened (Factory New),230.87
30785393,Knife,★ StatTrak™ Gut Knife | Damascus Steel (Factory New),171.29
9667116,Knife,★ StatTrak™ Gut Knife | Safari Mesh (Minimal Wear),101.92
139705926,Knife,★ Bowie Knife | Boreal Forest (Field-Tested),157.63
16965260,Knife,★ StatTrak™ Butterfly Knife | Case Hardened (Minimal Wear),1079.55
67558908,Knife,★ StatTrak™ Shadow Daggers | Blue Steel (Battle-Scarred),104.89
9680631,Knife,★ StatTrak™ Huntsman Knife | Safari Mesh (Minimal Wear),128.45
67380978,Knife,★ StatTrak™ Shadow Daggers | Boreal Forest (Field-Tested),101.99
9662829,Knife,★ StatTrak™ Huntsman Knife | Safari Mesh (Field-Tested),102.12
9873049,Knife,★ StatTrak™ Flip Knife | Case Hardened (Battle-Scarred),230.29
1340125,Knife,★ Flip Knife | Slaughter (Field-Tested),351.56
67226899,Knife,★ StatTrak™ Shadow Daggers | Slaughter (Factory New),187.94
139673190,Knife,★ Bowie Knife | Blue Steel (Battle-Scarred),162.05
9384069,Knife,★ Huntsman Knife | Fade (Minimal Wear),550.59
15132819,Knife,★ StatTrak™ Butterfly Knife | Crimson Web (Battle-Scarred),880.78
1341924,Knife,★ Flip Knife | Crimson Web (Battle-Scarred),212.84
1342322,Knife,★ Gut Knife | Stained (Factory New),102.49
142239595,Knife,★ StatTrak™ Bowie Knife | Slaughter (Minimal Wear),290.02
9692783,Knife,★ StatTrak™ Gut Knife | Scorched (Minimal Wear),112.63
156259498,Knife,★ Flip Knife | Lore (Well-Worn),312.46
156876755,Knife,★ Gut Knife | Lore (Well-Worn),155.64
10367491,Knife,★ StatTrak™ Huntsman Knife | Stained (Minimal Wear),157.51
1949323,Knife,★ Gut Knife | Safari Mesh (Factory New),
49625799,Knife,★ Falchion Knife | Slaughter (Field-Tested),201.68
30801753,Knife,★ StatTrak™ Flip Knife | Ultraviolet (Well-Worn),180.45
9678738,Knife,★ StatTrak™ Huntsman Knife | Blue Steel (Well-Worn),158.06
67193427,Knife,★ StatTrak™ Shadow Daggers | Urban Masked (Battle-Scarred),82.61
18133749,Knife,★ StatTrak™ Butterfly Knife | Safari Mesh (Well-Worn),605.46
156744292,Knife,★ StatTrak™ Gut Knife | Freehand (Field-Tested),105.58
156140154,Knife,★ Flip Knife | Freehand (Minimal Wear),244.07
29755844,Knife,★ Gut Knife | Tiger Tooth (Minimal Wear),145.04
156270211,Knife,★ Flip Knife | Lore (Factory New),593.66
29739726,Knife,★ Gut Knife | Damascus Steel (Battle-Scarred),109.99
67371171,Knife,★ StatTrak™ Shadow Daggers | Boreal Forest (Battle-Scarred),87.08
9868446,Knife,★ StatTrak™ Flip Knife | Blue Steel (Well-Worn),213.26
9673266,Knife,★ StatTrak™ Huntsman Knife | Scorched (Minimal Wear),151.54
9750616,Knife,★ StatTrak™ Flip Knife | Case Hardened (Well-Worn),271.89
49774417,Knife,★ StatTrak™ Falchion Knife | Case Hardened (Well-Worn),208.5
10451702,Knife,★ StatTrak™ Huntsman Knife | Case Hardened (Well-Worn),234.82
29425788,Knife,★ StatTrak™ Flip Knife | Rust Coat (Battle-Scarred),160.33
9673239,Knife,★ StatTrak™ Huntsman Knife | Boreal Forest (Field-Tested),129.64
16314876,Knife,★ Butterfly Knife | Safari Mesh (Factory New),
139763392,Knife,★ Bowie Knife | Stained (Factory New),156.58
139873708,Knife,★ StatTrak™ Bowie Knife | Forest DDPAT (Minimal Wear),149.1
68182521,Knife,★ StatTrak™ Shadow Daggers | Safari Mesh (Well-Worn),88.01
9644562,Knife,★ StatTrak™ Flip Knife | Forest DDPAT (Well-Worn),122.07
1338145,Knife,★ Gut Knife | Blue Steel (Well-Worn),120.53
9684131,Knife,★ StatTrak™ Flip Knife | Stained (Minimal Wear),197.05
141812438,Knife,★ StatTrak™ Bowie Knife | Stained (Battle-Scarred),125.66
156510397,Knife,★ Gut Knife | Bright Water (Factory New),154.99
11572523,Knife,★ StatTrak™ Gut Knife | Stained (Factory New),
49666414,Knife,★ Falchion Knife | Stained (Factory New),151.12
9691011,Knife,★ StatTrak™ Flip Knife | Boreal Forest (Minimal Wear),175.76
156151897,Knife,★ Flip Knife | Black Laminate (Battle-Scarred),227.38
157110516,Knife,★ StatTrak™ Gut Knife | Autotronic (Battle-Scarred),149.17
1464271,Knife,★ Flip Knife | Stained (Factory New),291.75
14974567,Knife,★ StatTrak™ Butterfly Knife | Scorched (Minimal Wear),759.25
140035442,Knife,★ StatTrak™ Bowie Knife | Case Hardened (Field-Tested),278.79
9718788,Knife,★ StatTrak™ Flip Knife | Stained (Field-Tested),164.14
49473120,Knife,★ Falchion Knife | Blue Steel (Factory New),161.12
29925273,Knife,★ Gut Knife | Rust Coat (Well-Worn),112.81
157155490,Knife,★ StatTrak™ Gut Knife | Autotronic (Field-Tested),193.79
67104622,Knife,★ Shadow Daggers | Stained (Factory New),129.83
158173299,Knife,★ StatTrak™ Gut Knife | Black Laminate (Minimal Wear),121.78
156686671,Knife,★ Flip Knife | Gamma Doppler (Minimal Wear),470.27
9765647,Knife,★ StatTrak™ Huntsman Knife | Stained (Battle-Scarred),162.06
9850337,Knife,★ StatTrak™ Flip Knife | Scorched (Battle-Scarred),128.39
68368313,Knife,★ StatTrak™ Shadow Daggers | Scorched (Minimal Wear),102.21
50769581,Knife,★ StatTrak™ Falchion Knife | Urban Masked (Minimal Wear),97.89
73467500,Knife,★ Shadow Daggers | Scorched (Factory New),200.01
10294382,Knife,★ StatTrak™ Huntsman Knife | Scorched (Well-Worn),110.51
156710932,Knife,★ StatTrak™ Gut Knife | Black Laminate (Battle-Scarred),122.61
158164839,Knife,★ StatTrak™ Gut Knife | Bright Water (Field-Tested),126.85
9692784,Knife,★ StatTrak™ Gut Knife | Blue Steel (Well-Worn),118.74
139958486,Knife,★ StatTrak™ Bowie Knife | Urban Masked (Minimal Wear),116.3
9680056,Knife,★ StatTrak™ Flip Knife | Urban Masked (Field-Tested),161.0
9750600,Knife,★ StatTrak™ Gut Knife | Slaughter (Field-Tested),117.58
160052991,Knife,★ StatTrak™ Flip Knife | Black Laminate (Minimal Wear),212.26
166799957,Knife,★ StatTrak™ Gut Knife | Black Laminate (Factory New),290.01
49676413,Knife,★ StatTrak™ Falchion Knife | Night (Well-Worn),134.84
67327229,Knife,★ StatTrak™ Shadow Daggers | Boreal Forest (Well-Worn),91.61
9843721,Knife,★ StatTrak™ Gut Knife | Urban Masked (Well-Worn),96.16
67371173,Knife,★ StatTrak™ Shadow Daggers | Urban Masked (Well-Worn),92.53
67248799,Knife,★ Shadow Daggers | Blue Steel (Factory New),110.87
139813605,Knife,★ StatTrak™ Bowie Knife | Blue Steel (Well-Worn),148.54
139948509,Knife,★ StatTrak™ Bowie Knife | Blue Steel (Minimal Wear),184.16
10984562,Knife,★ StatTrak™ Huntsman Knife | Slaughter (Field-Tested),276.64
9646740,Knife,★ StatTrak™ Gut Knife | Night (Battle-Scarred),83.97
9684049,Knife,★ StatTrak™ Flip Knife | Slaughter (Factory New),396.09
139908503,Knife,★ StatTrak™ Bowie Knife | Safari Mesh (Battle-Scarred),91.91
49612089,Knife,★ StatTrak™ Falchion Knife | Safari Mesh (Minimal Wear),99.09
156837629,Knife,★ StatTrak™ Flip Knife | Autotronic (Battle-Scarred),234.2
9756722,Knife,★ StatTrak™ Gut Knife | Night (Minimal Wear),186.59
9902029,Knife,★ StatTrak™ Flip Knife | Safari Mesh (Minimal Wear),143.71
9675793,Knife,★ StatTrak™ Huntsman Knife | Boreal Forest (Well-Worn),109.38
156455974,Knife,★ Gut Knife | Bright Water (Battle-Scarred),91.71
49857711,Knife,★ StatTrak™ Falchion Knife | Crimson Web (Minimal Wear),280.98
156719634,Knife,★ StatTrak™ Flip Knife | Bright Water (Factory New),236.41
15527326,Knife,★ StatTrak™ Butterfly Knife | Case Hardened (Battle-Scarred),844.41
67217462,Knife,★ Shadow Daggers | Boreal Forest (Factory New),175.03
10308969,Knife,★ StatTrak™ Huntsman Knife | Boreal Forest (Battle-Scarred),124.18
9721354,Knife,★ StatTrak™ Huntsman Knife | Boreal Forest (Minimal Wear),220.66
139813607,Knife,★ Bowie Knife | Forest DDPAT (Well-Worn),106.41
156209800,Knife,★ StatTrak™ Flip Knife | Freehand (Field-Tested),228.19
140252852,Knife,★ StatTrak™ Bowie Knife | Stained (Minimal Wear),162.33
157707369,Knife,★ StatTrak™ Flip Knife | Bright Water (Field-Tested),198.37
9681978,Knife,★ StatTrak™ Gut Knife | Case Hardened (Well-Worn),160.01
10412819,Knife,★ StatTrak™ Huntsman Knife | Night (Battle-Scarred),221.79
9673327,Knife,★ StatTrak™ Gut Knife | Forest DDPAT (Minimal Wear),106.41
30769648,Knife,★ StatTrak™ Flip Knife | Doppler (Minimal Wear),465.48
9768654,Knife,★ StatTrak™ Flip Knife | Night (Minimal Wear),271.53
67704080,Knife,★ Shadow Daggers | Urban Masked (Factory New),147.16
9680623,Knife,★ StatTrak™ Huntsman Knife | Safari Mesh (Well-Worn),94.03
156181145,Knife,★ Flip Knife | Lore (Minimal Wear),501.99
67125979,Knife,★ StatTrak™ Shadow Daggers | Safari Mesh (Battle-Scarred),80.08
141391484,Knife,★ StatTrak™ Bowie Knife | Scorched (Well-Worn),123.02
158330995,Knife,★ StatTrak™ Flip Knife | Autotronic (Minimal Wear),301.32
139748201,Knife,★ Bowie Knife | Night (Well-Worn),119.65
54311812,Knife,★ Flip Knife | Ultraviolet (Factory New),354.29
156912005,Knife,★ Flip Knife | Freehand (Well-Worn),200.0
49625785,Knife,★ StatTrak™ Falchion Knife | Night (Battle-Scarred),129.76
10311100,Knife,★ StatTrak™ Huntsman Knife | Safari Mesh (Battle-Scarred),96.86
49638210,Knife,★ StatTrak™ Falchion Knife | Urban Masked (Battle-Scarred),98.8
141499808,Knife,★ Bowie Knife | Scorched (Factory New),194.98
140263104,Knife,★ StatTrak™ Bowie Knife | Scorched (Battle-Scarred),116.31
139948508,Knife,★ Bowie Knife | Fade (Minimal Wear),354.0
156249200,Knife,★ Flip Knife | Black Laminate (Factory New),279.42
165598574,Knife,★ StatTrak™ Gut Knife | Lore (Factory New),361.94
9686201,Knife,★ StatTrak™ Gut Knife | Scorched (Battle-Scarred),97.55
49698683,Knife,★ StatTrak™ Falchion Knife | Boreal Forest (Minimal Wear),153.32
9751975,Knife,★ StatTrak™ Huntsman Knife | Forest DDPAT (Battle-Scarred),123.99
18104299,Knife,★ StatTrak™ Butterfly Knife | Slaughter (Field-Tested),1380.0
30096842,Knife,★ Flip Knife | Damascus Steel (Battle-Scarred),160.49
9907220,Knife,★ StatTrak™ Gut Knife | Forest DDPAT (Battle-Scarred),93.03
157755603,Knife,★ StatTrak™ Gut Knife | Lore (Battle-Scarred),142.55
139908522,Knife,★ StatTrak™ Bowie Knife | Urban Masked (Battle-Scarred),110.53
51652475,Knife,★ Falchion Knife | Safari Mesh (Factory New),132.41
156468952,Knife,★ Gut Knife | Autotronic (Factory New),282.97
13098090,Knife,★ Huntsman Knife | Scorched (Factory New),228.2
9644631,Knife,★ StatTrak™ Gut Knife | Case Hardened (Battle-Scarred),169.99
49715527,Knife,★ StatTrak™ Falchion Knife | Scorched (Well-Worn),94.76
158075120,Knife,★ Flip Knife | Bright Water (Battle-Scarred),166.02
67284195,Knife,★ StatTrak™ Shadow Daggers | Stained (Battle-Scarred),93.07
9692723,Knife,★ StatTrak™ Flip Knife | Forest DDPAT (Field-Tested),150.03
1467044,Knife,★ Gut Knife | Blue Steel (Factory New),101.39
9765750,Knife,★ StatTrak™ Huntsman Knife | Stained (Well-Worn),123.97
158409024,Knife,★ StatTrak™ Flip Knife | Bright Water (Minimal Wear),200.87
9847066,Knife,★ StatTrak™ Gut Knife | Case Hardened (Factory New),220.16
9686022,Knife,★ StatTrak™ Gut Knife | Safari Mesh (Well-Worn),100.97
15022989,Knife,★ StatTrak™ Butterfly Knife | Scorched (Field-Tested),650.0
49440521,Knife,★ Falchion Knife | Case Hardened (Minimal Wear),210.47
49461582,Knife,★ Falchion Knife | Blue Steel (Minimal Wear),186.96
49644070,Knife,★ StatTrak™ Falchion Knife | Crimson Web (Well-Worn),201.78
49499276,Knife,★ StatTrak™ Falchion Knife | Night (Field-Tested),147.01
49419393,Knife,★ Falchion Knife | Crimson Web (Field-Tested),266.75
67309534,Knife,★ Shadow Daggers | Boreal Forest (Well-Worn),95.8
156440943,Knife,★ Flip Knife | Autotronic (Factory New),433.47
1377668,Knife,★ Gut Knife | Slaughter (Field-Tested),128.04
1398754,Knife,★ Flip Knife | Scorched (Minimal Wear),176.73
1322378,Knife,★ Gut Knife | Blue Steel (Minimal Wear),139.06
1322114,Knife,★ Gut Knife | Night (Field-Tested),126.39
1322526,Knife,★ Flip Knife | Slaughter (Factory New),421.44
1413870,Knife,★ Gut Knife | Urban Masked (Battle-Scarred),89.02
15413276,Knife,★ StatTrak™ Butterfly Knife | Stained (Well-Worn),635.08
29528365,Knife,★ Flip Knife | Damascus Steel (Factory New),271.29
30193427,Knife,★ StatTrak™ Flip Knife | Damascus Steel (Field-Tested),193.89
15013478,Knife,★ Butterfly Knife | Night (Well-Worn),747.5
10302326,Knife,★ StatTrak™ Huntsman Knife | Case Hardened (Field-Tested),245.3
10424629,Knife,★ StatTrak™ Huntsman Knife | Urban Masked (Minimal Wear),139.9
9052489,Knife,★ Huntsman Knife | Slaughter (Field-Tested),288.61
156280276,Knife,★ Gut Knife | Bright Water (Field-Tested),148.94
9008179,Knife,★ Huntsman Knife | Urban Masked (Minimal Wear),128.75
156200225,Knife,★ Flip Knife | Bright Water (Field-Tested),276.0
156219676,Knife,★ Flip Knife | Lore (Field-Tested),456.49
67104613,Knife,★ Shadow Daggers | Boreal Forest (Field-Tested),115.0
67104614,Knife,★ Shadow Daggers | Blue Steel (Minimal Wear),97.78
67590792,Knife,★ Shadow Daggers | Fade (Minimal Wear),194.97
67506389,Knife,★ StatTrak™ Shadow Daggers | Scorched (Well-Worn),112.02
139673211,Knife,★ Bowie Knife | Blue Steel (Field-Tested),171.81
139748202,Knife,★ Bowie Knife | Fade (Factory New),583.81
139691727,Knife,★ Bowie Knife | Stained (Well-Worn),116.35
67149392,Knife,★ Shadow Daggers | Blue Steel (Field-Tested),114.87
49419347,Knife,★ Falchion Knife | Case Hardened (Field-Tested),224.56
8997357,Knife,★ Huntsman Knife | Crimson Web (Field-Tested),247.54
67104618,Knife,★ Shadow Daggers | Case Hardened (Field-Tested),174.95
1338682,Knife,★ Gut Knife | Boreal Forest (Field-Tested),122.59
139705925,Knife,★ Bowie Knife | Case Hardened (Field-Tested),212.34
67210734,Knife,★ StatTrak™ Shadow Daggers | Fade (Factory New),258.75
9019039,Knife,★ Huntsman Knife | Crimson Web (Battle-Scarred),150.75
1391106,Knife,★ Gut Knife | Forest DDPAT (Battle-Scarred),87.74
9765693,Knife,★ StatTrak™ Huntsman Knife | Night (Field-Tested),146.84
30895169,Knife,★ StatTrak™ Flip Knife | Tiger Tooth (Factory New),427.01
139833940,Knife,★ Bowie Knife | Urban Masked (Battle-Scarred),96.43
9848822,Knife,★ StatTrak™ Gut Knife | Boreal Forest (Minimal Wear),112.23
156499011,Knife,★ Flip Knife | Freehand (Field-Tested),287.09
9693477,Knife,★ StatTrak™ Huntsman Knife | Crimson Web (Field-Tested),237.49
11002709,Knife,★ StatTrak™ Huntsman Knife | Forest DDPAT (Minimal Wear),134.87
67064071,Knife,★ Shadow Daggers | Night (Well-Worn),96.8
30978506,Knife,★ StatTrak™ Gut Knife | Ultraviolet (Minimal Wear),135.2
15095012,Knife,★ Butterfly Knife | Boreal Forest (Well-Worn),654.57
9007437,Knife,★ Huntsman Knife | Night (Minimal Wear),189.9
67064087,Knife,★ Shadow Daggers | Urban Masked (Well-Worn),91.16
1322316,Knife,★ Gut Knife | Night (Battle-Scarred),97.31
67447362,Knife,★ StatTrak™ Shadow Daggers | Case Hardened (Minimal Wear),149.99
139778815,Knife,★ Bowie Knife | Boreal Forest (Minimal Wear),133.77
156522363,Knife,★ Gut Knife | Autotronic (Battle-Scarred),186.78
67183040,Knife,★ StatTrak™ Shadow Daggers | Forest DDPAT (Field-Tested),84.63
9718904,Knife,★ StatTrak™ Gut Knife | Blue Steel (Battle-Scarred),122.12
9670147,Knife,★ StatTrak™ Flip Knife | Urban Masked (Minimal Wear),198.09
9646066,Knife,★ StatTrak™ Gut Knife | Slaughter (Factory New),177.98
29226461,Knife,★ Flip Knife | Rust Coat (Well-Worn),145.45
139778812,Knife,★ Bowie Knife | Forest DDPAT (Battle-Scarred),94.75
67595854,Knife,★ StatTrak™ Shadow Daggers | Slaughter (Field-Tested),150.74
10344041,Knife,★ StatTrak™ Huntsman Knife | Fade (Factory New),395.71
9677948,Knife,★ StatTrak™ Gut Knife | Urban Masked (Field-Tested),106.51
29330491,Knife,★ Flip Knife | Ultraviolet (Minimal Wear),268.15
156209811,Knife,★ Flip Knife | Freehand (Factory New),273.43
9019044,Knife,★ Huntsman Knife | Boreal Forest (Well-Worn),102.24
139966115,Knife,★ Bowie Knife | Crimson Web (Minimal Wear),328.98
14980587,Knife,★ StatTrak™ Butterfly Knife | Urban Masked (Minimal Wear),900.0
1339730,Knife,★ Flip Knife | Night (Battle-Scarred),156.09
1388061,Knife,★ Flip Knife | Boreal Forest (Well-Worn),144.48
139854430,Knife,★ Bowie Knife | Night (Minimal Wear),160.29
10315456,Knife,★ StatTrak™ Huntsman Knife | Blue Steel (Field-Tested),162.05
30774887,Knife,★ StatTrak™ Gut Knife | Damascus Steel (Minimal Wear),134.85
156425946,Knife,★ Flip Knife | Black Laminate (Minimal Wear),245.49
140067676,Knife,★ Bowie Knife | Blue Steel (Factory New),237.27
16381232,Knife,★ StatTrak™ Butterfly Knife | Urban Masked (Battle-Scarred),649.33
9743213,Knife,★ StatTrak™ Gut Knife | Stained (Field-Tested),99.78
67160866,Knife,★ StatTrak™ Shadow Daggers | Safari Mesh (Minimal Wear),88.52
159450447,Knife,★ StatTrak™ Flip Knife | Black Laminate (Field-Tested),203.89
1332144,Knife,★ Flip Knife | Crimson Web (Well-Worn),299.57
29506131,Knife,★ Flip Knife | Damascus Steel (Well-Worn),193.34
31922214,Knife,★ StatTrak™ Gut Knife | Ultraviolet (Well-Worn),100.95
8991008,Knife,★ Huntsman Knife | Urban Masked (Well-Worn),106.84
29506135,Knife,★ Gut Knife | Damascus Steel (Well-Worn),118.54
156549573,Knife,★ StatTrak™ Flip Knife | Freehand (Factory New),330.75
49576393,Knife,★ Falchion Knife | Night (Minimal Wear),207.0
156290235,Knife,★ Flip Knife | Black Laminate (Field-Tested),288.91
140180082,Knife,★ StatTrak™ Bowie Knife | Case Hardened (Minimal Wear),308.96
30704355,Knife,★ Flip Knife | Tiger Tooth (Minimal Wear),399.77
49877571,Knife,★ StatTrak™ Falchion Knife | Case Hardened (Field-Tested),185.12
139958473,Knife,★ StatTrak™ Bowie Knife | Night (Field-Tested),152.63
156345635,Knife,★ StatTrak™ Gut Knife | Black Laminate (Field-Tested),116.3
49766669,Knife,★ StatTrak™ Falchion Knife | Urban Masked (Well-Worn),105.79
49666413,Knife,★ StatTrak™ Falchion Knife | Blue Steel (Minimal Wear),158.66
49557458,Knife,★ StatTrak™ Falchion Knife | Stained (Well-Worn),119.09
67327223,Knife,★ StatTrak™ Shadow Daggers | Case Hardened (Battle-Scarred),150.0
15157953,Knife,★ StatTrak™ Butterfly Knife | Forest DDPAT (Battle-Scarred),750.0
49625792,Knife,★ StatTrak™ Falchion Knife | Case Hardened (Battle-Scarred),210.0
67466523,Knife,★ Shadow Daggers | Case Hardened (Factory New),230.0
9690364,Knife,★ StatTrak™ Flip Knife | Crimson Web (Battle-Scarred),257.74
18332608,Knife,★ StatTrak™ Butterfly Knife | Urban Masked (Well-Worn),875.27
68010754,Knife,★ StatTrak™ Shadow Daggers | Stained (Minimal Wear),112.36
140610087,Knife,★ StatTrak™ Bowie Knife | Forest DDPAT (Well-Worn),114.82
67476177,Knife,★ StatTrak™ Shadow Daggers | Forest DDPAT (Minimal Wear),101.38
139908502,Knife,★ StatTrak™ Bowie Knife | Stained (Field-Tested),150.12
15155744,Knife,★ StatTrak™ Butterfly Knife | Safari Mesh (Battle-Scarred),583.0
150964736,Knife,★ StatTrak™ Bowie Knife | Fade (Minimal Wear),
13130642,Knife,★ StatTrak™ Huntsman Knife | Slaughter (Minimal Wear),332.48
